ID#,q0,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25,q26,q27,q28,q29,q30,q31,q32,q33,q34,q35,q36,q37,q38,q39_1,q39_2,q39_3,q39_4,q39_5,q39_6,q39_7,q39_8,q39_9,q40_1,q40_2,q40_3,q40_4,q40_5,q40_6,q40_7,q40_8,q40_9,q41,q42,q43,q44,q45,q46,q47_1,q47_2,q47_3,q47_4,q47_5,q47_6,q47_7,q47_8,q47_9,q47_10,q48_1,q48_2,q48_3,q48_4,q48_5,q48_6,q48_7,q48_8,q48_9,q48_10,q48_11,q48_12,q48_13,q48_14,q48_15,q48_16,q48_17,q48_18,q48_19,q48_20,q48_21,q49_1,q49_2,q49_3,q49_4,q49_5,q49_6,q49_7,q49_8,q49_9,q49_10,q49_11,q49_12,q49_13,q49_14,q49_15,q49_16,q49_17,q49_18,q50_1,q50_2,q50_3,q50_4,q50_5,q50_6,q50_7,q50_8,q50_9,q50_10,q50_11,q50_12,q51,q52,q53,q54,q55,q56_1,q56_2,q56_3,q56_4,q56_5,q56_6,q56_7,q56_8,q56_9,q56_10,q56_11,q57,q58,q59,q60,q61,q62,q63,q64,q65,q66,q69,q2001,q2002,Q701,Q702,Q703,Q704,Q705,Q706,Q903,Q914,Q980,Q981,Q915,Q999,Q919,Q921,Q1002,Q1003,Q934,Q1004,Q1005,Q922,RespNo,Q1001,Q1006,,WT,WT2,wt3
2008-2327,Lebanon,5,3,1,1,1,10,2,6,1,5,4,6,5,5,5,5,1,1,4,2,3,4,4,4,8,2,2,1,1,,,,,,,,,1,,,,,1,,,3,1,2,3,3,4,1,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,,1,,,,,,,,,,1,1,2,3,2,,,,1,1,,,,,,,2,3,4,2,3,4,4,1,1,4,2,4,3,37,1,1,1,2,,4,1,2,2,2,1,1,3,1,,2,2,,1,484,,,,0.87,0.20,0.18
2008-2328,Lebanon,5,3,1,1,1,2,4,5,1,3,2,5,5,5,3,5,1,1,4,5,3,3,2,6,6,2,2,1,1,,,,,,,,1,1,,,,,,,,3,1,1,1,3,1,1,1,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,1,,,,,,,,,,1,3,2,1,5,,,,,,,,1,1,,,7,1,4,2,4,3,2,3,2,3,2,4,1,21,1,1,1,2,,3,2,,,3,2,1,6,2,5,2,2,,1,494,,,,0.87,0.20,0.18
2008-2329,Lebanon,2,1,1,1,1,3,4,6,3,1,3,5,4,5,4,5,1,2,3,4,2,3,2,5,5,2,2,1,1,,,,,,,,1,1,,,,,,,,3,1,1,2,3,3,1,1,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,1,3,1,2,5,,,,,,,,1,1,,,2,5,4,3,1,1,4,2,2,2,1,4,4,26,1,1,1,2,,3,2,,,4,1,1,3,1,,1,1,,1,501,,,,2.23,0.20,0.45
2008-2330,Lebanon,5,1,1,1,1,8,2,5,1,5,4,6,5,5,5,5,1,1,3,2,3,3,6,4,4,3,2,1,1,,,,,,,,,1,,,,,1,,,3,2,1,3,3,4,1,1,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,1,3,2,2,,,,1,1,,,,,,,3,3,4,2,4,4,1,1,2,1,4,4,3,60,1,2,1,2,,1,1,5,5,4,1,1,4,2,7,2,2,,1,514,,,,0.87,0.20,0.18
2008-2331,Lebanon,5,1,1,1,1,10,2,5,2,5,3,5,5,4,5,5,1,1,3,4,3,3,2,2,1,2,2,1,1,,,,,,,,1,,1,,,,,,,3,1,1,1,2,2,1,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,1,4,1,2,5,,,,1,1,,,,,,,3,3,4,3,3,4,4,5,2,3,4,4,2,61,1,2,1,2,,2,1,4,4,4,1,1,3,2,7,2,2,,1,523,,,,0.87,0.20,0.18
2008-2332,Lebanon,5,1,1,1,1,10,2,5,1,5,3,6,5,5,4,5,2,1,3,4,3,3,6,1,4,2,2,,1,1,,,,,,,,1,,,1,,,,,3,1,1,3,4,4,1,1,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,2,1,2,7,,,,,,,,1,1,,,7,5,5,2,2,3,1,1,2,1,3,4,2,44,1,2,1,2,,4,1,2,2,2,2,1,3,1,,2,2,,1,525,,,,0.87,0.20,0.18
2008-2333,Lebanon,5,1,1,1,1,3,4,5,3,1,2,6,5,4,4,5,1,1,1,4,3,3,7,8,8,2,2,1,1,,,,,,,,1,1,,,,,,,,3,1,1,2,3,3,1,1,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,1,3,2,1,5,,,,1,,,,,1,,,2,5,2,3,1,3,3,2,6,3,4,3,4,60,1,2,1,2,,3,1,4,3,3,1,1,3,2,7,2,1,,1,526,,,,2.23,0.20,0.45
2008-2334,Lebanon,5,1,1,1,1,9,2,5,1,5,4,5,5,5,4,1,1,3,3,2,3,2,5,8,6,3,2,1,1,,,,,,,,1,1,,,,,,,,3,2,2,1,1,1,,1,,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,1,,1,,,,,,,,,,1,1,1,4,5,,,,,1,,,,1,,,2,5,2,6,3,4,1,1,5,3,2,4,4,60,1,2,1,2,,1,1,5,5,4,1,1,6,2,6,2,3,,2,530,,,,0.73,0.20,0.15
2008-2335,Lebanon,1,1,2,1,1,7,2,6,1,4,1,5,5,1,3,5,1,1,1,4,3,3,3,5,2,2,2,1,1,,,,,,,,,1,1,,,,,,,4,1,1,1,2,4,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,1,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,1,5,1,2,5,,,,,1,,,1,,,,7,5,4,2,3,3,2,3,3,4,4,4,4,20,1,1,1,2,,3,2,,,4,1,1,6,2,5,1,2,,2,540,,,,0.90,0.20,0.18
2008-2336,Lebanon,1,2,1,1,1,2,10,6,1,4,2,5,5,5,3,5,1,3,1,4,3,3,3,5,2,2,2,,1,1,,,,,,,,,1,,1,,,,,3,1,1,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,1,1,1,2,5,,,,1,,,,1,,,,7,2,4,2,3,3,2,2,3,4,4,3,4,28,1,1,1,2,,3,1,1,1,1,2,1,3,1,,1,2,,2,547,,,,0.90,0.20,0.18
2008-2337,Lebanon,3,1,1,1,1,10,8,5,3,6,3,5,5,5,2,5,1,1,3,2,3,3,1,1,4,2,2,,1,,1,,,,,,,1,1,,,,,,,3,1,2,3,5,4,1,1,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,1,1,,,,,,,,,,1,2,1,2,7,,,,,,,,1,1,,,3,5,3,2,2,3,1,1,3,1,4,4,2,35,1,1,1,2,,3,1,2,2,2,2,1,3,1,,1,2,,2,560,,,,0.90,0.20,0.18
2008-2338,Lebanon,5,1,1,1,1,10,4,6,3,5,4,6,5,5,5,5,1,1,3,3,3,3,2,3,5,2,2,1,1,,,,,,,,,1,,,1,,,,,3,1,2,5,4,3,,1,,1,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,1,1,2,2,1,5,,,,,1,,,,1,,,5,3,4,2,3,3,2,4,5,3,3,4,1,51,1,2,1,2,,3,1,4,4,4,2,1,4,2,6,2,3,,2,568,,,,0.73,0.20,0.15
2008-2339,Lebanon,5,1,1,1,1,7,4,5,3,5,3,5,5,1,4,5,2,1,3,4,3,3,2,2,1,2,2,1,1,,,,,,,,,1,1,,,,,,,4,1,1,1,2,3,1,1,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,1,,,,,,,,,1,1,4,5,2,5,,,,,1,,,1,,,,3,3,5,3,4,4,3,3,2,4,4,4,4,61,1,2,2,2,,1,1,5,3,3,2,2,3,2,6,2,2,,2,575,,,,0.90,0.20,0.18
2008-2340,Lebanon,1,3,2,1,1,4,2,4,1,4,1,5,5,4,3,5,2,1,3,4,3,3,7,2,1,2,2,,,1,1,,,,,,,,1,,1,,,,,3,1,1,1,1,3,1,1,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,1,,,,,,1,,,,,,,,,,,1,,,,,,,,,1,1,4,1,2,5,,,,,,,,1,1,,,5,3,5,3,1,1,2,4,4,4,4,3,4,56,1,2,1,2,,2,1,4,3,3,2,1,6,2,6,1,2,,2,590,,,,0.90,0.20,0.18
2008-2341,Lebanon,5,3,1,1,1,2,9,5,1,5,3,5,5,5,4,2,1,1,3,1,3,3,2,8,6,2,2,,1,,,,,,,1,,1,,,1,,,,,3,1,1,3,5,1,1,1,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,,1,,,,,,,,,,1,1,1,5,5,,,,1,,,,,1,,,2,2,3,6,4,3,2,1,6,3,4,5,3,63,2,2,1,2,,2,1,5,2,5,1,1,4,2,6,2,3,,2,597,,,,0.73,0.20,0.15
2008-2342,Lebanon,1,1,2,1,1,3,4,5,3,1,2,5,5,5,4,5,1,1,3,4,3,3,3,5,7,2,2,1,1,,,,,,,,1,1,,,,,,,,3,1,1,2,2,1,1,1,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,1,1,2,5,,,,1,1,,,,,,,2,1,4,2,1,3,3,2,1,2,4,4,1,53,1,1,1,2,,3,1,4,3,3,1,1,3,1,,1,1,,1,1,,,,2.23,0.20,0.45
2008-2343,Lebanon,2,1,1,1,1,2,4,6,1,4,2,5,5,5,4,5,1,1,3,4,3,3,8,1,4,2,2,1,1,,,,,,,,,1,1,,,,,,,3,1,1,1,5,1,1,1,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,1,3,1,2,5,,,,,1,,,,1,,,3,3,4,3,3,3,2,3,1,1,4,4,1,21,1,2,1,2,,3,2,,,4,1,1,3,2,5,1,2,,1,10,,,,0.87,0.20,0.18
2008-2344,Lebanon,1,2,2,1,1,8,10,5,3,6,2,5,5,4,5,5,1,1,3,4,3,3,4,5,5,2,2,1,1,,,,,,,,1,,1,,,,,,,3,2,2,3,1,2,,1,1,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,1,1,1,2,5,,,,,,,1,,,,1,2,5,3,6,4,3,2,4,1,3,1,4,4,38,1,2,1,2,,5,1,3,3,3,2,1,5,1,,1,2,,1,23,,,,0.87,0.20,0.18
2008-2345,Lebanon,3,1,1,1,1,4,9,6,3,5,4,5,3,5,4,2,1,1,3,2,3,3,1,8,1,2,2,1,,,,1,,,,,1,,1,,,,,,,3,4,1,5,1,1,,1,,1,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,1,,,,,,,1,,,,1,,1,,,,,,,,,,1,1,1,2,5,,,,,1,,,,1,,,3,2,3,2,4,4,1,1,1,1,2,4,1,18,1,1,1,2,,2,2,,,4,1,1,6,2,5,1,3,,1,27,,,,0.71,0.20,0.14
2008-2346,Lebanon,5,1,1,1,1,10,8,6,3,5,1,5,5,4,2,5,1,1,1,4,3,3,4,5,5,2,2,1,1,,,,,,,,1,,1,,,,,,,3,1,1,3,1,2,,1,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,,,,,1,,,,,,,,,,1,,1,,,,,,,,,,1,1,1,2,5,,,,,,,1,,1,,,2,5,4,6,2,1,3,4,1,3,2,6,4,20,1,1,1,2,,3,2,,,3,1,1,5,2,5,2,2,,1,37,,,,0.87,0.20,0.18
2008-2347,Lebanon,5,1,1,1,1,3,10,6,3,1,2,5,5,5,4,5,1,1,4,4,3,3,7,8,5,2,2,1,1,,,,,,,,,1,,,,,1,,,3,1,1,2,3,1,1,1,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,1,,1,1,,,,,,,,,,1,3,1,2,5,,,,1,,,,,1,,,5,2,5,2,3,3,3,2,3,2,4,4,4,60,1,2,1,2,,3,3,5,2,5,2,2,6,2,7,2,1,,1,38,,,,2.23,0.20,0.45
2008-2348,Lebanon,3,1,1,1,1,3,6,5,3,1,1,5,5,5,4,5,1,1,3,4,3,3,2,8,2,2,2,1,1,,,,,,,,,1,,,,,1,,,3,1,1,2,4,1,1,1,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,3,2,5,7,,,,,,,,1,1,,,3,3,4,2,1,4,3,2,2,2,4,4,3,45,1,1,1,2,,3,1,4,4,4,1,1,3,1,,1,1,,1,39,,,,2.23,0.20,0.45
2008-2349,Lebanon,2,1,3,1,1,3,10,5,3,1,2,5,5,5,3,6,1,1,3,4,3,3,7,8,5,2,2,,1,1,,,,,,,,1,,,,,1,,,3,1,1,2,4,1,1,1,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,3,3,2,2,,,,1,,,,,1,,,5,2,5,2,3,3,3,2,3,1,2,3,4,36,1,2,1,2,,2,1,2,2,2,1,1,3,1,,1,1,,1,41,,,,2.23,0.20,0.45
2008-2350,Lebanon,1,1,2,1,1,3,4,5,3,1,1,5,5,5,4,5,1,2,1,4,3,3,7,5,7,2,2,1,1,,,,,,,,1,1,,,,,,,,3,1,1,2,2,1,1,1,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,1,1,2,5,,,,1,,,,1,,,,2,1,4,2,1,3,3,2,1,2,4,4,1,33,1,2,1,2,,3,1,1,1,1,1,2,6,1,,1,1,,1,43,,,,2.23,0.20,0.45
2008-2351,Lebanon,1,1,1,1,1,10,8,5,3,5,4,5,5,5,2,5,1,1,1,4,2,3,1,1,1,2,2,,1,1,,,,,,,1,,1,,,,,,,3,2,1,3,1,1,,1,,1,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,1,,,,1,,1,,,,,,,,,,1,1,1,5,5,,,,1,1,,,,,,,5,3,3,2,3,1,1,1,1,1,4,3,2,32,1,1,1,2,,3,2,,,4,1,2,5,1,,1,3,,1,56,,,,0.71,0.20,0.14
2008-2352,Lebanon,1,1,2,1,1,3,4,5,3,2,2,5,5,5,5,5,1,1,4,4,3,3,3,5,2,1,2,1,1,,,,,,,,1,1,,,,,,,,3,1,1,2,2,1,1,1,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,1,,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,1,1,2,7,,,,1,,,,1,,,,2,1,4,3,1,1,3,2,2,2,1,4,1,25,1,1,1,2,,4,2,,,4,1,2,3,1,,1,1,,1,59,,,,2.23,0.20,0.45
2008-2353,Lebanon,1,1,1,1,1,4,3,5,3,3,2,5,5,5,4,4,1,1,3,3,3,3,4,1,2,2,2,1,1,,,,,,,,1,,1,,,,,,,3,1,1,2,2,1,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,1,,,,,,,,,1,1,,,,,,,,,,2,1,1,2,5,,,,,,,,1,1,,,2,1,4,3,1,3,3,4,2,2,4,5,4,61,1,2,1,2,,1,1,4,2,3,1,1,5,1,,1,4,,1,60,,,,0.63,0.20,0.13
2008-2354,Lebanon,5,1,1,1,1,10,8,4,3,5,4,5,5,5,2,5,2,1,1,3,2,3,8,1,5,2,2,1,,,,1,,,,,1,,1,,,,,,,3,1,1,3,1,2,,1,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,1,,,,,1,,,,,,,,,,1,,1,,,,,,,,,,1,1,5,2,5,,,,1,1,,,,,,,7,3,4,2,2,3,4,1,5,2,3,3,4,31,1,2,1,2,,4,1,2,2,2,1,1,3,1,,2,2,,1,61,,,,0.87,0.20,0.18
2008-2355,Lebanon,5,1,1,1,1,9,2,5,1,5,5,5,5,5,3,1,1,1,1,3,3,3,4,1,5,2,2,1,1,,,,,,,,1,1,,,,,,,,2,2,4,2,4,1,,1,,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,1,,1,,,,,,,,,,2,4,1,4,5,,,,1,,,,,1,,,2,2,4,3,3,4,2,3,3,3,6,4,4,53,1,2,1,2,,3,1,4,3,3,1,1,3,1,,2,3,,1,63,,,,0.71,0.20,0.14
2008-2356,Lebanon,5,2,1,1,1,3,4,5,3,3,5,5,5,5,3,5,1,1,3,3,3,3,2,1,5,2,2,1,1,,,,,,,,1,,1,,,,,,,3,1,1,2,2,1,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,1,,,,,,,1,,,,,,,,,1,1,,,,,,,,,,1,1,5,2,5,,,,,,,,1,1,,,2,1,4,3,1,3,3,2,2,2,2,4,5,16,1,2,1,2,,2,2,,,3,1,1,4,2,5,2,4,,1,69,,,,0.63,0.20,0.13
2008-2357,Lebanon,1,1,2,1,1,2,4,6,1,4,2,5,5,5,5,5,1,1,2,3,3,3,8,1,5,2,2,1,1,,,,,,,,1,,1,,,,,,,3,2,1,3,1,2,1,1,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,1,1,,1,,,,,,,,,,1,2,1,2,5,,,,1,1,,,,,,,3,2,2,2,2,3,4,1,5,2,2,3,4,29,1,1,1,2,,2,2,,,4,2,1,4,1,,1,2,,1,73,,,,0.87,0.20,0.18
2008-2358,Lebanon,1,1,2,1,1,3,4,6,3,1,2,5,5,4,4,5,1,1,3,4,3,3,2,5,2,2,2,1,1,,,,,,,,1,1,,,,,,,,3,1,1,2,3,1,1,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,2,1,2,5,,,,1,1,,,,,,,3,2,4,3,3,3,3,2,2,3,4,3,1,41,1,1,1,2,,5,1,3,3,3,1,1,3,1,,1,1,,1,83,,,,2.23,0.20,0.45
2008-2359,Lebanon,5,1,1,1,1,10,8,5,3,5,3,5,5,6,2,5,2,1,3,2,3,3,1,5,4,2,2,1,1,,,,,,,,1,1,,,,,,,,3,2,2,3,2,2,,,1,1,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,1,,,,,1,,,,,,,,,,1,,,,,,,,,,1,1,2,1,2,5,,,,1,1,,,,,,,2,2,3,2,2,3,2,1,3,3,4,4,4,23,1,2,1,2,,3,2,,,3,1,1,3,2,5,2,2,,1,84,,,,0.87,0.20,0.18
2008-2360,Lebanon,1,1,2,1,1,4,2,3,1,5,2,6,5,4,3,5,2,1,2,2,3,3,4,1,5,2,2,,1,1,,,,,,,1,1,,,,,,,,2,2,1,3,1,2,1,1,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,1,,1,1,,,,,,,,,,1,2,1,2,5,,,,,1,,,,1,,,3,2,2,3,2,4,1,1,5,2,3,4,4,31,1,1,1,2,,6,1,6,,6,1,1,4,1,,1,2,,1,85,,,,0.87,0.20,0.18
2008-2361,Lebanon,4,1,1,1,1,3,4,5,3,2,2,5,5,5,3,5,1,3,4,4,3,3,7,5,2,2,2,1,1,,,,,,,,1,1,,,,,,,,3,1,1,2,3,1,1,1,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,1,1,,,,,,,,,,1,2,1,2,7,,,,1,1,,,,,,,3,2,4,3,3,3,2,2,2,3,4,3,1,62,1,2,1,2,,1,1,4,3,3,1,1,3,2,7,1,1,,1,87,,,,2.23,0.20,0.45
2008-2362,Lebanon,1,3,2,1,1,10,2,5,1,5,2,5,5,5,3,5,1,1,3,2,3,3,4,1,5,2,2,1,,,,1,,,,,1,1,,,,,,,,3,1,2,3,1,2,1,1,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,1,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,1,2,3,1,5,,,,,1,,,,1,,,3,2,2,3,2,4,1,1,5,2,4,4,4,32,1,1,1,2,,4,1,1,1,1,1,1,5,1,,1,2,,1,89,,,,0.87,0.20,0.18
2008-2363,Lebanon,2,3,1,1,1,10,4,5,3,3,5,5,5,5,3,4,1,1,3,1,3,4,5,8,5,2,2,1,,,1,,,,,,1,1,,,,,,,,4,1,1,1,5,3,1,1,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,5,2,5,,,,1,,,,,1,,,7,2,3,3,4,4,1,2,4,3,4,4,1,44,1,1,1,2,,3,1,3,3,3,1,1,3,1,,1,3,,1,102,,,,0.71,0.20,0.14
2008-2364,Lebanon,2,1,1,1,1,3,6,6,3,1,2,5,5,5,5,5,1,1,1,4,2,3,8,5,2,2,2,1,1,,,,,,,,1,1,,,,,,,,3,1,1,2,3,1,1,1,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,3,1,2,5,,,,,,,,1,1,,,3,3,2,2,3,3,4,4,2,2,4,3,2,62,1,2,2,2,,5,1,3,3,3,1,1,4,2,7,1,1,,1,105,,,,2.23,0.20,0.45
2008-2365,Lebanon,5,1,1,1,1,3,4,5,3,2,2,5,5,4,5,5,1,1,2,3,3,3,2,2,5,1,2,1,1,,,,,,,,,,1,,,,1,,,3,1,1,3,3,1,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,1,,,,,,,1,,,,,,,,,1,1,,,,,,,,,,1,1,2,1,5,,,,,,,,1,1,,,3,1,5,3,1,3,2,4,3,2,4,4,4,26,1,1,1,2,,3,2,,,5,1,1,3,1,,2,4,,1,106,,,,0.63,0.20,0.13
2008-2366,Lebanon,4,1,1,1,1,10,2,5,1,3,3,5,5,5,4,5,1,1,3,4,3,3,1,1,5,2,2,1,,,1,,,,,,1,1,,,,,,,,3,1,4,3,1,2,1,1,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,1,,1,1,,,,,,,,,,1,2,1,2,7,,,,1,,,,,1,,,3,2,5,3,2,4,1,4,5,2,4,4,4,49,1,1,1,2,,4,1,4,4,4,1,1,3,1,,1,2,,1,107,,,,0.87,0.20,0.18
2008-2367,Lebanon,1,3,1,1,1,10,2,5,1,5,2,5,5,5,4,5,1,1,3,3,1,3,1,5,5,2,2,,1,1,,,,,,,1,1,,,,,,,,3,2,2,3,1,2,1,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,1,,,,,,1,,,,,,,,,,1,1,,,,,,,,,,1,2,1,2,5,,,,1,,,,,1,,,5,2,5,6,2,4,2,1,3,2,4,4,4,55,1,1,1,2,,3,1,4,4,4,1,2,4,1,,1,2,,1,109,,,,0.87,0.20,0.18
2008-2368,Lebanon,3,1,1,1,1,3,6,5,3,1,2,5,5,5,4,5,1,1,3,4,3,3,2,8,2,2,2,1,1,,,,,,,,,1,,,,,1,,,3,1,1,2,3,1,1,1,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,1,1,,,,,,,,,,1,3,3,1,7,,,,,,,,1,1,,,3,3,2,2,1,3,4,2,2,2,5,3,2,49,1,2,1,2,,3,1,3,3,3,1,2,5,1,,1,1,,1,115,,,,2.23,0.20,0.45
2008-2369,Lebanon,2,1,1,1,1,3,10,6,3,1,1,6,5,5,4,5,1,1,3,4,3,3,7,8,5,2,2,1,,,1,,,,,,1,,,,,,1,,,3,1,1,2,3,1,1,1,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,1,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,3,2,1,7,,,,1,,,,,1,,,5,2,5,2,3,3,3,2,3,2,4,4,4,30,1,1,1,2,,3,2,,,4,2,1,3,1,,1,1,,2,119,,,,2.29,0.20,0.46
2008-2370,Lebanon,2,1,1,1,1,2,9,5,1,4,5,5,5,5,3,2,1,1,3,3,1,3,8,8,1,2,2,1,,,,1,,,,,1,,1,,,,,,,3,2,1,1,1,1,,1,,1,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,1,,1,,,,,,,,,,1,2,1,2,5,,,,,1,,,,1,,,3,5,3,3,2,4,2,4,5,3,3,4,1,16,1,2,1,2,,2,2,,,3,1,1,6,2,5,1,3,,2,129,,,,0.73,0.20,0.15
2008-2371,Lebanon,5,1,1,1,1,8,2,5,1,5,2,6,5,5,1,5,1,1,4,2,3,3,4,4,6,2,2,1,1,,,,,,,,1,,1,,,,,,,3,2,2,3,3,4,1,1,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,,1,,,,,,,,,,1,1,2,5,5,,,1,,,,1,,,,,2,2,3,2,4,3,3,1,5,3,4,4,4,27,1,1,1,2,,3,2,,,5,2,1,6,1,,2,2,,2,130,,,,0.90,0.20,0.18
2008-2372,Lebanon,2,1,1,1,1,8,4,5,3,6,4,5,5,5,1,5,1,1,3,3,3,3,1,1,1,2,1,,1,,,,,,,1,1,,1,,,,,,,3,1,1,1,1,1,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,1,,,,1,,1,,,,,,,,,,1,2,1,2,5,,,,,1,,,,1,,,3,5,3,3,2,4,2,1,5,3,4,4,1,15,1,2,1,2,,2,2,,,4,2,1,3,2,5,1,3,,2,131,,,,0.73,0.20,0.15
2008-2373,Lebanon,2,1,1,1,1,9,4,6,3,5,4,5,5,4,3,1,1,1,3,3,3,3,1,1,1,3,2,1,,,1,,,,,,,,1,,,,1,,,2,2,1,1,1,1,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,1,,,,1,,1,,,,,,,,,,1,2,2,1,5,,,,,1,,,,1,,,5,5,3,3,2,4,2,1,5,3,3,4,1,33,1,2,1,2,,4,1,2,2,2,1,1,6,2,1,1,3,,2,133,,,,0.73,0.20,0.15
2008-2374,Lebanon,5,3,2,1,1,8,4,5,3,6,3,5,4,5,1,5,1,1,4,1,3,4,1,1,1,2,2,1,1,,,,,,,,1,,1,,,,,,,3,2,1,1,1,1,,1,,1,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,1,,,,1,,1,,,,,,,,,,1,2,1,2,5,,,,,1,,,,1,,,5,5,3,1,2,4,4,4,5,3,4,4,1,25,1,1,1,2,,3,2,,,4,2,1,4,1,,2,3,,2,135,,,,0.73,0.20,0.15
