"dataset","country_id","country","initial_observations.x","final_observations.x","original_variables","substantive_variables","final_variables.x","dup_observations_at_85.x","dup_observations_at_90.x","dup_observations_at_95.x","dup_observations_at_100.x","varlist","initial_observations.y","final_observations.y","orig_dat_vars","substantive_dat_vars","final_variables.y","dup_observations_at_85.y","dup_observations_at_90.y","dup_observations_at_95.y","dup_observations_at_100.y","comp_at_85","comp_at_90","comp_at_95","comp_at_100"
"pewglobalattitudes_2009",6,"france",753,753,471,209,70,0,0,0,0,"Q1 Q2 Q3A Q3B Q3C Q4 Q5 Q6 Q7 Q8 Q11A Q11B Q11C Q11D Q11E Q11F Q11G Q11H Q11I Q11J Q12A Q12B Q12C Q13 Q14 Q15 Q16 Q18A Q18B Q18C Q21A Q21B Q21D Q21H Q25 Q26 Q27 Q28 Q30 Q32 Q33 Q34 Q36 Q37 Q38 Q39 Q40 Q41FRA Q46 Q47 Q48A Q48B Q48C Q48D Q49A Q49",753,753,471,209,70,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"pewglobalattitudes_2009",7,"germany",751,751,471,209,71,0,0,0,0,"Q1 Q2 Q3A Q3B Q3C Q4 Q5 Q6 Q7 Q8 Q11A Q11B Q11C Q11D Q11E Q11F Q11G Q11H Q11I Q11J Q12A Q12B Q12C Q13 Q14 Q15 Q16 Q18A Q18B Q18C Q21A Q21B Q21D Q21H Q25 Q26 Q27 Q28 Q30 Q31 Q32 Q33 Q34 Q36 Q37 Q38 Q39 Q40 Q41GER Q46 Q47 Q48A Q48B Q48C Q48D Q49A",751,751,471,209,71,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"pewglobalattitudes_2009",8,"great britain",754,754,471,209,71,0,0,0,0,"Q1 Q2 Q3A Q3B Q3C Q4 Q5 Q6 Q7 Q8 Q11A Q11B Q11C Q11D Q11E Q11F Q11G Q11H Q11I Q11J Q12A Q12B Q12C Q13 Q14 Q15 Q16 Q18A Q18B Q18C Q21A Q21B Q21D Q21H Q25 Q26 Q27 Q28 Q30 Q31 Q32 Q33 Q34 Q36 Q37 Q38 Q39 Q40 Q41BRI Q46 Q47 Q48A Q48B Q48C Q48D Q49A",754,754,471,209,71,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"pewglobalattitudes_2009",9,"india",2038,2038,471,209,71,216,98,14,2,"Q1 Q2 Q3A Q3B Q3C Q4 Q5 Q6 Q7 Q8 Q11A Q11B Q11C Q11D Q11E Q11F Q11G Q11H Q11I Q11J Q12A Q12B Q12C Q13 Q14 Q15 Q16 Q18A Q18B Q18C Q21A Q21B Q21D Q21H Q25 Q26 Q27 Q28 Q30 Q32 Q33 Q34 Q36 Q37 Q38 Q39 Q40 Q41INDIA Q43 Q44 Q45 Q46 Q47 Q48A Q48B Q48C",2038,2038,471,209,71,216,98,14,2,TRUE,TRUE,TRUE,TRUE
"pewglobalattitudes_2009",10,"indonesia",1000,1000,471,209,89,12,2,2,0,"Q1 Q2 Q3A Q3B Q3C Q4 Q5 Q6 Q7 Q8 Q11A Q11B Q11C Q11D Q11E Q11F Q11G Q11H Q11I Q11J Q11K Q11L Q12A Q12B Q12C Q13 Q14 Q15 Q16 Q18A Q18B Q18C Q19 Q20 Q21A Q21B Q21D Q21E Q21F Q21H Q21I Q21J Q21K Q21L Q21M Q25 Q26 Q27 Q28 Q30 Q32 Q33 Q34 Q36 Q37 Q3",1000,1000,471,209,89,12,2,2,0,TRUE,TRUE,TRUE,TRUE
"pewglobalattitudes_2009",11,"israel",1201,1201,471,209,77,37,22,4,0,"Q1 Q2 Q3A Q3B Q3C Q4 Q5 Q6 Q7 Q8 Q11A Q11B Q11C Q11D Q11E Q11F Q11G Q11H Q11I Q11J Q11K Q11L Q12A Q12B Q12C Q13 Q14 Q15 Q16 Q18A Q18B Q18C Q21A Q21B Q21D Q21E Q21F Q21H Q21I Q21J Q21K Q21L Q21M Q25 Q26 Q27 Q28 Q30 Q32 Q33 Q34 Q36 Q37 Q38 Q39 Q4",1201,1201,471,209,77,37,22,4,0,TRUE,TRUE,TRUE,TRUE
"pewglobalattitudes_2009",12,"japan",700,700,471,209,72,0,0,0,0,"Q1 Q2 Q3A Q3B Q3C Q4 Q5 Q6 Q7 Q8 Q11A Q11B Q11C Q11D Q11E Q11F Q11G Q11H Q11I Q11J Q12A Q12B Q12C Q13 Q14 Q15 Q16 Q18A Q18B Q18C Q21A Q21B Q21D Q21H Q25 Q26 Q27 Q28 Q29 Q30 Q31 Q32 Q33 Q34 Q36 Q37 Q38 Q39 Q40 Q41JAP Q46 Q47 Q48A Q48B Q48C Q48D",700,700,471,209,72,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"pewglobalattitudes_2009",13,"jordan",1000,1000,471,209,88,12,4,0,0,"Q1 Q2 Q3A Q3B Q3C Q4 Q5 Q6 Q7 Q8 Q11A Q11B Q11C Q11D Q11E Q11F Q11G Q11H Q11I Q11J Q11K Q11L Q12A Q12B Q12C Q13 Q14 Q15 Q16 Q18A Q18B Q18C Q19 Q20 Q21A Q21B Q21D Q21E Q21F Q21H Q21I Q21J Q21K Q21L Q21M Q25 Q26 Q27 Q28 Q30 Q32 Q33 Q34 Q36 Q37 Q3",1000,1000,471,209,88,12,2,0,0,TRUE,FALSE,TRUE,TRUE
"pewglobalattitudes_2009",14,"kenya",1002,1002,471,209,69,27,9,6,2,"Q1 Q2 Q3A Q3B Q3C Q4 Q5 Q6 Q7 Q8 Q11A Q11B Q11C Q11D Q11E Q11F Q11G Q11H Q11I Q11J Q12A Q12B Q12C Q13 Q14 Q15 Q16 Q18A Q18B Q18C Q21A Q21B Q21D Q21H Q25 Q26 Q27 Q28 Q30 Q32 Q33 Q34 Q36 Q37 Q38 Q39 Q40 Q41KEN Q46 Q47 Q48A Q48B Q48C Q48D Q49A Q49",1002,1002,471,209,69,27,9,6,0,TRUE,TRUE,TRUE,FALSE
"pewglobalattitudes_2009",15,"lebanon",1000,1000,471,209,83,320,179,19,0,"Q1 Q2 Q3A Q3B Q3C Q4 Q5 Q6 Q7 Q8 Q11A Q11B Q11C Q11D Q11E Q11F Q11G Q11H Q11I Q11J Q11K Q11L Q12A Q12B Q12C Q13 Q14 Q15 Q16 Q18A Q18B Q18C Q19 Q20 Q21A Q21B Q21D Q21E Q21F Q21H Q21I Q21J Q21K Q21L Q21M Q25 Q26 Q27 Q28 Q29 Q30 Q32 Q33 Q34 Q36 Q3",1000,1000,471,209,83,320,178,14,0,TRUE,FALSE,FALSE,TRUE
"pewglobalattitudes_2009",16,"mexico",1000,1000,471,209,106,58,54,30,4,"Q1 Q2 Q3A Q3B Q3C Q4 Q5 Q6 Q7 Q8 Q8A Q9A Q9B Q9C Q9D Q9E Q9F Q9G Q10 Q11A Q11B Q11C Q11D Q11E Q11F Q11G Q11H Q11I Q11J Q12A Q12B Q12C Q13 Q14 Q15 Q16 Q17A Q17BMEX Q17C Q17D Q17E Q17F Q17G Q18A Q18B Q18C Q21A Q21B Q21D Q21G Q21H Q24A Q24B Q24C Q",1000,1000,471,209,106,64,54,28,4,FALSE,TRUE,FALSE,TRUE
"pewglobalattitudes_2009",17,"nigeria",1000,1000,471,209,80,231,182,134,6,"Q1 Q2 Q3A Q3B Q3C Q4 Q5 Q6 Q7 Q8 Q11A Q11B Q11C Q11D Q11E Q11F Q11G Q11H Q11I Q11J Q11K Q11L Q12A Q12B Q12C Q13 Q14 Q15 Q16 Q18A Q18B Q18C Q19 Q20 Q21A Q21B Q21D Q21E Q21F Q21H Q21I Q21J Q21K Q21L Q21M Q25 Q26 Q27 Q28 Q30 Q32 Q33 Q34 Q36 Q37 Q3",1000,1000,471,209,80,231,188,150,6,TRUE,FALSE,FALSE,TRUE
"pewglobalattitudes_2009",18,"pakistan",1254,1254,471,209,131,27,4,0,0,"Q1 Q2 Q3A Q3B Q3C Q4 Q5 Q6 Q7 Q8 Q9A Q9B Q9C Q9D Q9E Q9F Q9G Q9H Q11A Q11B Q11C Q11D Q11E Q11F Q11G Q11H Q11I Q11J Q11K Q11L Q12A Q12B Q12C Q13 Q14 Q15 Q16 Q17A Q17BPAK Q17C Q17D Q17E Q17F Q17G Q17H Q18A Q18B Q18C Q19 Q20 Q21A Q21B Q21D Q21E Q2",1254,1254,471,209,131,27,4,0,0,TRUE,TRUE,TRUE,TRUE
"pewglobalattitudes_2009",19,"palestinian territories",1204,1204,471,209,88,16,6,4,4,"Q1 Q2 Q3A Q3B Q3C Q4 Q5 Q6 Q7 Q8 Q11A Q11B Q11C Q11D Q11E Q11F Q11G Q11H Q11I Q11J Q11K Q11L Q12A Q12B Q12C Q13 Q14 Q15 Q16 Q18A Q18B Q18C Q19 Q20 Q21A Q21B Q21D Q21E Q21F Q21H Q21I Q21J Q21K Q21L Q21M Q25 Q26 Q27 Q28 Q30 Q32 Q33 Q34 Q36 Q37 Q3",1204,1204,471,209,88,16,6,4,4,TRUE,TRUE,TRUE,TRUE
"pewglobalattitudes_2009",20,"poland",750,750,471,209,70,2,0,0,0,"Q1 Q2 Q3A Q3B Q3C Q4 Q5 Q6 Q7 Q8 Q11A Q11B Q11C Q11D Q11E Q11F Q11G Q11H Q11I Q11J Q12A Q12B Q12C Q13 Q14 Q15 Q16 Q18A Q18B Q18C Q21A Q21B Q21D Q21H Q25 Q26 Q27 Q28 Q30 Q32 Q33 Q34 Q36 Q37 Q38 Q39 Q40 Q41POL Q46 Q47 Q48A Q48B Q48C Q48D Q49A Q49",750,750,471,209,70,2,0,0,0,TRUE,TRUE,TRUE,TRUE
"pewglobalattitudes_2009",21,"russia",1001,1001,471,209,71,26,8,6,0,"Q1 Q2 Q3A Q3B Q3C Q4 Q5 Q6 Q7 Q8 Q11A Q11B Q11C Q11D Q11E Q11F Q11G Q11H Q11I Q11J Q12A Q12B Q12C Q13 Q14 Q15 Q16 Q18A Q18B Q18C Q21A Q21B Q21C Q21D Q21H Q22 Q25 Q26 Q27 Q28 Q30 Q32 Q33 Q34 Q36 Q37 Q38 Q39 Q40 Q41RUS Q46 Q47 Q48A Q48B Q48C Q48D",1001,1001,471,209,71,26,8,6,0,TRUE,TRUE,TRUE,TRUE
"pewglobalattitudes_2009",22,"south korea",702,702,471,209,71,4,0,0,0,"Q1 Q2 Q3A Q3B Q3C Q4 Q5 Q6 Q7 Q8 Q11A Q11B Q11C Q11D Q11E Q11F Q11G Q11H Q11I Q11J Q12A Q12B Q12C Q13 Q14 Q15 Q16 Q18A Q18B Q18C Q21A Q21B Q21D Q21H Q25 Q26 Q27 Q28 Q29 Q30 Q31 Q32 Q33 Q34 Q36 Q37 Q38 Q39 Q40 Q41SKOR Q46 Q47 Q48A Q48B Q48C Q48D",702,702,471,209,71,4,0,0,0,TRUE,TRUE,TRUE,TRUE
"pewglobalattitudes_2009",23,"spain",750,750,471,209,70,0,0,0,0,"Q1 Q2 Q3A Q3B Q3C Q4 Q5 Q6 Q7 Q8 Q11A Q11B Q11C Q11D Q11E Q11F Q11G Q11H Q11I Q11J Q12A Q12B Q12C Q13 Q14 Q15 Q16 Q18A Q18B Q18C Q21A Q21B Q21D Q21H Q25 Q26 Q27 Q28 Q30 Q32 Q33 Q34 Q36 Q37 Q38 Q39 Q40 Q41SPA Q46 Q47 Q48A Q48B Q48C Q48D Q49A Q49",750,750,471,209,70,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"pewglobalattitudes_2009",24,"turkey",1005,1005,471,209,88,43,8,2,0,"Q1 Q2 Q3A Q3B Q3C Q4 Q5 Q6 Q7 Q8 Q11A Q11B Q11C Q11D Q11E Q11F Q11G Q11H Q11I Q11J Q11K Q11L Q12A Q12B Q12C Q13 Q14 Q15 Q16 Q18A Q18B Q18C Q19 Q20 Q21A Q21B Q21D Q21E Q21F Q21H Q21I Q21J Q21K Q21L Q21M Q25 Q26 Q27 Q28 Q30 Q32 Q33 Q34 Q36 Q37 Q3",1005,1005,471,209,88,41,8,2,0,FALSE,TRUE,TRUE,TRUE
"pewglobalattitudes_2009",25,"united states",1000,1000,471,209,67,0,0,0,0,"Q1 Q2 Q3A Q3B Q3C Q4 Q5 Q6 Q7 Q8 Q11A Q11B Q11C Q11D Q11E Q11F Q11G Q11H Q11I Q11J Q12A Q12B Q12C Q13 Q14 Q15 Q16 Q18A Q18B Q18C Q21A Q21B Q21D Q21H Q25US Q26 Q30US Q31US Q32 Q33 Q34 Q36 Q37 Q38 Q39 Q40 relig Q47 Q48A Q48BUS Q48C Q48D Q49A Q49B",1000,1000,471,209,68,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"pewglobalattitudes_2010",1,"argentina",803,803,471,254,69,0,0,0,0,"Q1 Q2A Q3A Q4A Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7S Q9 Q12 Q13 Q23A Q23B Q23C Q24 Q25 Q33 Q34A Q34B Q34D Q34G Q34H Q34M Q37 Q38 Q39 Q40 Q41 Q42 Q45 Q46 Q47 Q48 Q49 Q50ARG Q54 Q55 Q62 Q63 Q64 Q65 Q67A Q68A Q69B Q69C Q77 Q79A Q79B Q79C Q",803,803,471,254,70,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"pewglobalattitudes_2010",2,"brazil",1000,1000,471,254,90,0,0,0,0,"Q1 Q2A Q3A Q4A Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7S Q9 Q11 Q12 Q13 Q19A Q19B Q19C Q19E Q19F Q19I Q19J Q19K Q20 Q21 Q22 Q23A Q23B Q23C Q24 Q25 Q26 Q27A Q27BBRA Q27C Q27D Q27E Q27G Q27I Q33 Q34A Q34B Q34D Q34G Q34H Q34M Q37 Q38 Q39 Q40 Q",1000,1000,471,254,91,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"pewglobalattitudes_2010",3,"britain",750,750,471,254,75,0,0,0,0,"Q1 Q2B Q3B Q4B Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7J Q7K Q7L Q7M Q9 Q12 Q13 Q23A Q23B Q23C Q24 Q25 Q25B Q33 Q34A Q34B Q34D Q34H Q37 Q38 Q39 Q40 Q41 Q42 Q43 Q44 Q45 Q46 Q47 Q48 Q49 Q50BRI Q54 Q55 Q59 Q61 Q62 Q63 Q64 Q65 Q69B Q69C Q77 Q79",750,750,471,254,76,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"pewglobalattitudes_2010",4,"china",3262,3262,471,254,67,141,33,12,0,"Q1 Q2A Q3A Q4A Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7Q Q7R Q9 Q12 Q13 Q23A Q23B Q23C Q24 Q25 Q33 Q34A Q34B Q34D Q34H Q37 Q38 Q39 Q40 Q41 Q42 Q45 Q46 Q47 Q48 Q49 Q50CHI Q56 Q62 Q63 Q64 Q65 Q67A Q68A Q69B Q69C Q73 Q77 Q79A Q79B Q79C Q79D Q7",3262,3262,471,254,68,141,33,12,0,TRUE,TRUE,TRUE,TRUE
"pewglobalattitudes_2010",5,"egypt",1000,1000,471,254,94,90,77,44,4,"Q1 Q2A Q3A Q4A Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7N Q7O Q7P Q7R Q9 Q12 Q13 Q17 Q23A Q23B Q23C Q24 Q25 Q30 Q31 Q33 Q34A Q34B Q34D Q34E Q34F Q34H Q34I Q34J Q34K Q34L Q37 Q38 Q39 Q40 Q41 Q42 Q45 Q46 Q47 Q48 Q49 Q50EGY Q52 Q53 Q54 Q55 Q62",1000,1000,471,254,95,88,75,42,4,FALSE,FALSE,FALSE,TRUE
"pewglobalattitudes_2010",6,"france",752,752,471,254,76,0,0,0,0,"Q1 Q2B Q3B Q4B Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7J Q7K Q7L Q7M Q9 Q12 Q13 Q23A Q23B Q23C Q24 Q25 Q25B Q33 Q34A Q34B Q34D Q34H Q37 Q38 Q39 Q40 Q41 Q42 Q43 Q44 Q45 Q46 Q47 Q48 Q49 Q50FRA Q51 Q54 Q55 Q59FRA Q61 Q62 Q63 Q64 Q65 Q69B Q69C",752,752,471,254,77,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"pewglobalattitudes_2010",7,"germany",750,750,471,254,76,0,0,0,0,"Q1 Q2B Q3B Q4B Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7J Q7K Q7L Q7M Q9 Q12 Q13 Q23A Q23B Q23C Q24 Q25 Q25B Q33 Q34A Q34B Q34D Q34H Q37 Q38 Q39 Q40 Q41 Q42 Q43 Q44 Q45 Q46 Q47 Q48 Q49 Q50GER Q51 Q54 Q55 Q59 Q61 Q62 Q63 Q64 Q65 Q69B Q69C Q77",750,750,471,254,77,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"pewglobalattitudes_2010",8,"india",2254,2254,471,254,107,240,106,75,14,"Q1 Q2A Q3A Q4A Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7Q Q7R Q9 Q12 Q13 Q19A Q19B Q19C Q19D Q19E Q19G Q19H Q19I Q19J Q19K Q19L Q23A Q23B Q23C Q24 Q24B Q25 Q26 Q27A Q27BINDIA Q27C Q27D Q27E Q27G Q27I Q30 Q31 Q32 Q33 Q34A Q34B Q34D Q34H Q36A",2254,2254,471,254,108,240,106,75,14,TRUE,TRUE,TRUE,TRUE
"pewglobalattitudes_2010",9,"indonesia",1000,1000,471,254,83,27,17,8,0,"Q1 Q2A Q3A Q4A Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7N Q7O Q7P Q7Q Q7R Q9 Q12 Q13 Q17 Q23A Q23B Q23C Q24 Q25 Q30 Q31 Q33 Q34A Q34B Q34D Q34E Q34F Q34H Q34I Q34J Q34K Q34L Q37 Q38 Q39 Q40 Q41 Q42 Q45 Q46 Q47 Q48 Q49 Q50INDO Q52 Q53 Q54 Q55",1000,1000,471,254,84,27,17,8,0,TRUE,TRUE,TRUE,TRUE
"pewglobalattitudes_2010",10,"japan",700,700,471,254,70,0,0,0,0,"Q1 Q2B Q3B Q4B Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7Q Q7R Q9 Q12 Q13 Q23A Q23B Q23C Q24 Q25 Q33 Q34A Q34B Q34D Q34H Q37 Q38 Q39 Q40 Q41 Q42 Q43 Q45 Q46 Q47 Q48 Q49 Q50JAP Q54 Q55 Q56 Q61 Q62 Q63 Q64 Q65 Q69B Q69C Q77 Q79A Q79B Q79C Q79D",700,700,471,254,71,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"pewglobalattitudes_2010",11,"jordan",1000,1000,471,254,94,46,26,6,0,"Q1 Q2A Q3A Q4A Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7N Q7O Q7P Q7R Q9 Q12 Q13 Q17 Q23A Q23B Q23C Q24 Q25 Q30 Q31 Q33 Q34A Q34B Q34D Q34E Q34F Q34H Q34I Q34J Q34K Q34L Q37 Q38 Q39 Q40 Q41 Q42 Q45 Q46 Q47 Q48 Q49 Q50JOR Q52 Q53 Q54 Q55 Q62",1000,1000,471,254,95,46,26,6,0,TRUE,TRUE,TRUE,TRUE
"pewglobalattitudes_2010",12,"kenya",1002,1002,471,254,67,24,5,4,0,"Q1 Q2A Q3A Q4A Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q9 Q12 Q13 Q23A Q23B Q23C Q24 Q25 Q33 Q34A Q34B Q34D Q34H Q37 Q38 Q39 Q40 Q41 Q42 Q45 Q46 Q47 Q48 Q49 Q50KEN Q54 Q55 Q62 Q63 Q64 Q65 Q67A Q67B Q68A Q68B Q69B Q69C Q77 Q79A Q79B Q79C Q79D",1002,1002,471,254,68,24,5,4,0,TRUE,TRUE,TRUE,TRUE
"pewglobalattitudes_2010",13,"lebanon",1000,1000,471,254,82,109,20,2,0,"Q1 Q2A Q3A Q4A Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7N Q7O Q7P Q7R Q9 Q12 Q13 Q17 Q23A Q23B Q23C Q24 Q25 Q30 Q31 Q33 Q34A Q34B Q34D Q34E Q34F Q34H Q34I Q34J Q34K Q34L Q37 Q38 Q39 Q40 Q41 Q42 Q45 Q46 Q47 Q48 Q49 Q50LEB Q52 Q53 Q54 Q55 Q62",1000,1000,471,254,83,108,20,2,0,FALSE,TRUE,TRUE,TRUE
"pewglobalattitudes_2010",14,"mexico",1300,1300,471,254,75,5,2,2,2,"Q1 Q2A Q3A Q4A Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7S Q9 Q12 Q13 Q23A Q23B Q23C Q24 Q25 Q33 Q34A Q34B Q34D Q34G Q34H Q34M Q37 Q38 Q39 Q40 Q41 Q42 Q45 Q46 Q47 Q48 Q49 Q50MEX Q54 Q55 Q62 Q63 Q64 Q65 Q67A Q68A Q69B Q69C Q77 Q79A Q79B Q79C Q",1300,1300,471,254,76,5,2,2,2,TRUE,TRUE,TRUE,TRUE
"pewglobalattitudes_2010",15,"nigeria",1000,1000,471,254,81,32,22,14,0,"Q1 Q2A Q3A Q4A Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7N Q7O Q7P Q7R Q9 Q12 Q13 Q17 Q23A Q23B Q23C Q24 Q25 Q30 Q31 Q33 Q34A Q34B Q34D Q34E Q34F Q34H Q34I Q34J Q34K Q34L Q37 Q38 Q39 Q40 Q41 Q42 Q45 Q46 Q47 Q48 Q49 Q50NIG Q52 Q53 Q54 Q55 Q62",1000,1000,471,254,82,32,22,14,0,TRUE,TRUE,TRUE,TRUE
"pewglobalattitudes_2010",16,"pakistan",2000,2000,471,254,144,131,48,22,0,"Q1 Q2A Q3A Q4A Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7N Q7O Q7Q Q7R Q9 Q12 Q13 Q17 Q19A Q19B Q19C Q19D Q19H Q19I Q19J Q19KPAK Q19L Q19M Q23A Q23B Q23C Q24 Q24B Q25 Q27A Q27BPAK Q27C Q27D Q27E Q27F Q27G Q30 Q31 Q33 Q34A Q34B Q34D Q34E Q34F",2000,2000,471,254,145,121,44,22,0,FALSE,FALSE,TRUE,TRUE
"pewglobalattitudes_2010",17,"poland",750,750,471,254,72,7,2,0,0,"Q1 Q2A Q3A Q4A Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7J Q7K Q7L Q7M Q9 Q12 Q13 Q23A Q23B Q23C Q24 Q25 Q25B Q33 Q34A Q34B Q34D Q34H Q37 Q38 Q39 Q40 Q41 Q42 Q43 Q45 Q46 Q47 Q48 Q49 Q50POL Q54 Q55 Q62 Q63 Q64 Q65 Q67A Q68A Q69B Q69C Q77 Q79A",750,750,471,254,73,7,2,0,0,TRUE,TRUE,TRUE,TRUE
"pewglobalattitudes_2010",18,"russia",1001,1001,471,254,73,38,20,8,0,"Q1 Q2A Q3A Q4A Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7J Q7K Q7L Q7M Q9 Q9RUS Q12 Q13 Q23A Q23B Q23C Q24 Q25 Q30 Q31 Q33 Q34A Q34B Q34C Q34D Q34H Q37 Q38 Q39 Q40 Q41 Q42 Q45 Q46 Q47 Q48 Q49 Q50RUS Q54 Q55 Q62 Q63 Q64 Q65 Q67A Q68A Q69B Q69C",1001,1001,471,254,74,44,20,8,0,FALSE,TRUE,TRUE,TRUE
"pewglobalattitudes_2010",19,"south korea",706,706,471,254,72,0,0,0,0,"Q1 Q2A Q3A Q4A Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7Q Q7R Q9 Q12 Q13 Q23A Q23B Q23C Q24 Q25 Q33 Q34A Q34B Q34D Q34H Q37 Q38 Q39 Q40 Q41 Q42 Q43 Q45 Q46 Q47 Q48 Q49 Q50SKOR Q54 Q55 Q56 Q62 Q63 Q64 Q65 Q67A Q67B Q68A Q68B Q69B Q69C Q77 Q79",706,706,471,254,73,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"pewglobalattitudes_2010",20,"spain",755,755,471,254,75,0,0,0,0,"Q1 Q2B Q3B Q4B Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7J Q7K Q7L Q7M Q9 Q12 Q13 Q23A Q23B Q23C Q24 Q25 Q25B Q33 Q34A Q34B Q34D Q34H Q37 Q38 Q39 Q40 Q41 Q42 Q43 Q45 Q46 Q47 Q48 Q49 Q50SPA Q51 Q54 Q55 Q59 Q61 Q62 Q63 Q64 Q65 Q69B Q69C Q77 Q79",755,755,471,254,76,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"pewglobalattitudes_2010",21,"turkey",1003,1003,471,254,98,9,2,2,0,"Q1 Q2A Q3A Q4A Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7N Q7O Q7P Q7R Q9 Q12 Q13 Q17 Q18 Q23A Q23B Q23C Q24 Q25 Q27A Q27BTUR Q27C Q27D Q27E Q27G Q30 Q31 Q33 Q34A Q34B Q34D Q34E Q34F Q34H Q34I Q34J Q34K Q34L Q37 Q38 Q39 Q40 Q41 Q42 Q45 Q46 Q4",1003,1003,471,254,99,9,2,2,0,TRUE,TRUE,TRUE,TRUE
"pewglobalattitudes_2010",22,"us",1002,1002,471,254,71,0,0,0,0,"Q1 Q2B Q3B Q4B Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7M Q7T Q9 Q12 Q13 Q23A Q23B Q23C Q24 Q25 Q33 Q34A Q34B Q34D Q34H Q37US Q38 Q39 Q40 Q41 Q42 Q43 Q45 Q46 Q47 Q48 Q49 relig Q54 Q55 Q59 Q61 Q62 Q63 Q64 Q65 Q69B Q69C Q77 Q79A Q79B Q79C Q79D",1002,1002,471,254,73,0,0,0,0,TRUE,TRUE,TRUE,TRUE
"pewglobalattitudes_2011",1,"brazil",802,802,617,359,57,3,0,0,0,"Q1 Q2 Q3A Q3B Q3C Q3D Q3E Q3F Q3G Q3H Q3I Q3J Q4 Q5 Q13 Q13B Q15A Q15B Q15C Q17 Q18 Q19 Q26 Q28 Q29 Q30 Q31 Q34BRA Q48A Q48B Q48D Q48G Q48H Q51 Q52 Q60 Q61 Q62 Q63 Q64 Q65 Q71 Q78 Q79A Q79B Q79C Q79D Q79E Q86 Q87 Q91 Q93 Q111 Q112 Q115 Q118 Q11",802,802,619,358,57,3,0,0,0,TRUE,TRUE,TRUE,TRUE
"pewglobalattitudes_2011",2,"britain",1000,1000,617,359,68,0,0,0,0,"Q1 Q2 Q3A Q3B Q3C Q3D Q3E Q3F Q3G Q3H Q3I Q3J Q3K Q3L Q3S Q4 Q5 Q11 Q13 Q13B Q15A Q15B Q15C Q17 Q18 Q19 Q26 Q28 Q29 Q30 Q31 Q34BRI Q36 Q40 Q43 Q44 Q48A Q48B Q48D Q48H Q48M Q51 Q52 Q60 Q61 Q62 Q63 Q64 Q65 Q66 Q67 Q68 Q71 Q78 Q79A Q79B Q79C Q79D",1000,1000,619,358,68,0,0,0,0,TRUE,TRUE,TRUE,TRUE
