dataset,country_id,country,initial_observations,final_observations,original_variables,substantive_variables,final_variables,dup_observations_at_85,dup_observations_at_90,dup_observations_at_95,dup_observations_at_100,varlist
pewglobalattitudes_2009,21,Russia,1001,1001,471,209,71,26,8,6,0,Q1 Q2 Q3A Q3B Q3C Q4 Q5 Q6 Q7 Q8 Q11A Q11B Q11C Q11D Q11E Q11F Q11G Q11H Q11I Q11J Q12A Q12B Q12C Q13 Q14 Q15 Q16 Q18A Q18B Q18C Q21A Q21B Q21C Q21D Q21H Q22 Q25 Q26 Q27 Q28 Q30 Q32 Q33 Q34 Q36 Q37 Q38 Q39 Q40 Q41RUS Q46 Q47 Q48A Q48B Q48C Q48D
pewglobalattitudes_2009,22,South Korea,702,702,471,209,71,4,0,0,0,Q1 Q2 Q3A Q3B Q3C Q4 Q5 Q6 Q7 Q8 Q11A Q11B Q11C Q11D Q11E Q11F Q11G Q11H Q11I Q11J Q12A Q12B Q12C Q13 Q14 Q15 Q16 Q18A Q18B Q18C Q21A Q21B Q21D Q21H Q25 Q26 Q27 Q28 Q29 Q30 Q31 Q32 Q33 Q34 Q36 Q37 Q38 Q39 Q40 Q41SKOR Q46 Q47 Q48A Q48B Q48C Q48D
pewglobalattitudes_2009,23,Spain,750,750,471,209,70,0,0,0,0,Q1 Q2 Q3A Q3B Q3C Q4 Q5 Q6 Q7 Q8 Q11A Q11B Q11C Q11D Q11E Q11F Q11G Q11H Q11I Q11J Q12A Q12B Q12C Q13 Q14 Q15 Q16 Q18A Q18B Q18C Q21A Q21B Q21D Q21H Q25 Q26 Q27 Q28 Q30 Q32 Q33 Q34 Q36 Q37 Q38 Q39 Q40 Q41SPA Q46 Q47 Q48A Q48B Q48C Q48D Q49A Q49
pewglobalattitudes_2009,24,Turkey,1005,1005,471,209,88,43,8,2,0,Q1 Q2 Q3A Q3B Q3C Q4 Q5 Q6 Q7 Q8 Q11A Q11B Q11C Q11D Q11E Q11F Q11G Q11H Q11I Q11J Q11K Q11L Q12A Q12B Q12C Q13 Q14 Q15 Q16 Q18A Q18B Q18C Q19 Q20 Q21A Q21B Q21D Q21E Q21F Q21H Q21I Q21J Q21K Q21L Q21M Q25 Q26 Q27 Q28 Q30 Q32 Q33 Q34 Q36 Q37 Q3
pewglobalattitudes_2009,25,United States,1000,1000,471,209,67,0,0,0,0,Q1 Q2 Q3A Q3B Q3C Q4 Q5 Q6 Q7 Q8 Q11A Q11B Q11C Q11D Q11E Q11F Q11G Q11H Q11I Q11J Q12A Q12B Q12C Q13 Q14 Q15 Q16 Q18A Q18B Q18C Q21A Q21B Q21D Q21H Q25US Q26 Q30US Q31US Q32 Q33 Q34 Q36 Q37 Q38 Q39 Q40 relig Q47 Q48A Q48BUS Q48C Q48D Q49A Q49B
pewglobalattitudes_2010,1,Argentina,803,803,471,254,69,0,0,0,0,Q1 Q2A Q3A Q4A Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7S Q9 Q12 Q13 Q23A Q23B Q23C Q24 Q25 Q33 Q34A Q34B Q34D Q34G Q34H Q34M Q37 Q38 Q39 Q40 Q41 Q42 Q45 Q46 Q47 Q48 Q49 Q50ARG Q54 Q55 Q62 Q63 Q64 Q65 Q67A Q68A Q69B Q69C Q77 Q79A Q79B Q79C Q
pewglobalattitudes_2010,2,Brazil,1000,1000,471,254,90,0,0,0,0,Q1 Q2A Q3A Q4A Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7S Q9 Q11 Q12 Q13 Q19A Q19B Q19C Q19E Q19F Q19I Q19J Q19K Q20 Q21 Q22 Q23A Q23B Q23C Q24 Q25 Q26 Q27A Q27BBRA Q27C Q27D Q27E Q27G Q27I Q33 Q34A Q34B Q34D Q34G Q34H Q34M Q37 Q38 Q39 Q40 Q
pewglobalattitudes_2010,3,Britain,750,750,471,254,75,0,0,0,0,Q1 Q2B Q3B Q4B Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7J Q7K Q7L Q7M Q9 Q12 Q13 Q23A Q23B Q23C Q24 Q25 Q25B Q33 Q34A Q34B Q34D Q34H Q37 Q38 Q39 Q40 Q41 Q42 Q43 Q44 Q45 Q46 Q47 Q48 Q49 Q50BRI Q54 Q55 Q59 Q61 Q62 Q63 Q64 Q65 Q69B Q69C Q77 Q79
pewglobalattitudes_2010,4,China,3262,3262,471,254,67,141,33,12,0,Q1 Q2A Q3A Q4A Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7Q Q7R Q9 Q12 Q13 Q23A Q23B Q23C Q24 Q25 Q33 Q34A Q34B Q34D Q34H Q37 Q38 Q39 Q40 Q41 Q42 Q45 Q46 Q47 Q48 Q49 Q50CHI Q56 Q62 Q63 Q64 Q65 Q67A Q68A Q69B Q69C Q73 Q77 Q79A Q79B Q79C Q79D Q7
pewglobalattitudes_2010,5,Egypt,1000,1000,471,254,94,90,77,44,4,Q1 Q2A Q3A Q4A Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7N Q7O Q7P Q7R Q9 Q12 Q13 Q17 Q23A Q23B Q23C Q24 Q25 Q30 Q31 Q33 Q34A Q34B Q34D Q34E Q34F Q34H Q34I Q34J Q34K Q34L Q37 Q38 Q39 Q40 Q41 Q42 Q45 Q46 Q47 Q48 Q49 Q50EGY Q52 Q53 Q54 Q55 Q62
pewglobalattitudes_2010,6,France,752,752,471,254,76,0,0,0,0,Q1 Q2B Q3B Q4B Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7J Q7K Q7L Q7M Q9 Q12 Q13 Q23A Q23B Q23C Q24 Q25 Q25B Q33 Q34A Q34B Q34D Q34H Q37 Q38 Q39 Q40 Q41 Q42 Q43 Q44 Q45 Q46 Q47 Q48 Q49 Q50FRA Q51 Q54 Q55 Q59FRA Q61 Q62 Q63 Q64 Q65 Q69B Q69C
pewglobalattitudes_2010,7,Germany,750,750,471,254,76,0,0,0,0,Q1 Q2B Q3B Q4B Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7J Q7K Q7L Q7M Q9 Q12 Q13 Q23A Q23B Q23C Q24 Q25 Q25B Q33 Q34A Q34B Q34D Q34H Q37 Q38 Q39 Q40 Q41 Q42 Q43 Q44 Q45 Q46 Q47 Q48 Q49 Q50GER Q51 Q54 Q55 Q59 Q61 Q62 Q63 Q64 Q65 Q69B Q69C Q77
pewglobalattitudes_2010,8,India,2254,2254,471,254,107,240,106,75,14,Q1 Q2A Q3A Q4A Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7Q Q7R Q9 Q12 Q13 Q19A Q19B Q19C Q19D Q19E Q19G Q19H Q19I Q19J Q19K Q19L Q23A Q23B Q23C Q24 Q24B Q25 Q26 Q27A Q27BINDIA Q27C Q27D Q27E Q27G Q27I Q30 Q31 Q32 Q33 Q34A Q34B Q34D Q34H Q36A
pewglobalattitudes_2010,9,Indonesia,1000,1000,471,254,83,27,17,8,0,Q1 Q2A Q3A Q4A Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7N Q7O Q7P Q7Q Q7R Q9 Q12 Q13 Q17 Q23A Q23B Q23C Q24 Q25 Q30 Q31 Q33 Q34A Q34B Q34D Q34E Q34F Q34H Q34I Q34J Q34K Q34L Q37 Q38 Q39 Q40 Q41 Q42 Q45 Q46 Q47 Q48 Q49 Q50INDO Q52 Q53 Q54 Q55
pewglobalattitudes_2010,10,Japan,700,700,471,254,70,0,0,0,0,Q1 Q2B Q3B Q4B Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7Q Q7R Q9 Q12 Q13 Q23A Q23B Q23C Q24 Q25 Q33 Q34A Q34B Q34D Q34H Q37 Q38 Q39 Q40 Q41 Q42 Q43 Q45 Q46 Q47 Q48 Q49 Q50JAP Q54 Q55 Q56 Q61 Q62 Q63 Q64 Q65 Q69B Q69C Q77 Q79A Q79B Q79C Q79D
pewglobalattitudes_2010,11,Jordan,1000,1000,471,254,94,46,26,6,0,Q1 Q2A Q3A Q4A Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7N Q7O Q7P Q7R Q9 Q12 Q13 Q17 Q23A Q23B Q23C Q24 Q25 Q30 Q31 Q33 Q34A Q34B Q34D Q34E Q34F Q34H Q34I Q34J Q34K Q34L Q37 Q38 Q39 Q40 Q41 Q42 Q45 Q46 Q47 Q48 Q49 Q50JOR Q52 Q53 Q54 Q55 Q62
pewglobalattitudes_2010,12,Kenya,1002,1002,471,254,67,24,5,4,0,Q1 Q2A Q3A Q4A Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q9 Q12 Q13 Q23A Q23B Q23C Q24 Q25 Q33 Q34A Q34B Q34D Q34H Q37 Q38 Q39 Q40 Q41 Q42 Q45 Q46 Q47 Q48 Q49 Q50KEN Q54 Q55 Q62 Q63 Q64 Q65 Q67A Q67B Q68A Q68B Q69B Q69C Q77 Q79A Q79B Q79C Q79D
pewglobalattitudes_2010,13,Lebanon,1000,1000,471,254,82,109,20,2,0,Q1 Q2A Q3A Q4A Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7N Q7O Q7P Q7R Q9 Q12 Q13 Q17 Q23A Q23B Q23C Q24 Q25 Q30 Q31 Q33 Q34A Q34B Q34D Q34E Q34F Q34H Q34I Q34J Q34K Q34L Q37 Q38 Q39 Q40 Q41 Q42 Q45 Q46 Q47 Q48 Q49 Q50LEB Q52 Q53 Q54 Q55 Q62
pewglobalattitudes_2010,14,Mexico,1300,1300,471,254,75,5,2,2,2,Q1 Q2A Q3A Q4A Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7S Q9 Q12 Q13 Q23A Q23B Q23C Q24 Q25 Q33 Q34A Q34B Q34D Q34G Q34H Q34M Q37 Q38 Q39 Q40 Q41 Q42 Q45 Q46 Q47 Q48 Q49 Q50MEX Q54 Q55 Q62 Q63 Q64 Q65 Q67A Q68A Q69B Q69C Q77 Q79A Q79B Q79C Q
pewglobalattitudes_2010,15,Nigeria,1000,1000,471,254,81,32,22,14,0,Q1 Q2A Q3A Q4A Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7N Q7O Q7P Q7R Q9 Q12 Q13 Q17 Q23A Q23B Q23C Q24 Q25 Q30 Q31 Q33 Q34A Q34B Q34D Q34E Q34F Q34H Q34I Q34J Q34K Q34L Q37 Q38 Q39 Q40 Q41 Q42 Q45 Q46 Q47 Q48 Q49 Q50NIG Q52 Q53 Q54 Q55 Q62
pewglobalattitudes_2010,16,Pakistan,2000,2000,471,254,144,131,48,22,0,Q1 Q2A Q3A Q4A Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7N Q7O Q7Q Q7R Q9 Q12 Q13 Q17 Q19A Q19B Q19C Q19D Q19H Q19I Q19J Q19KPAK Q19L Q19M Q23A Q23B Q23C Q24 Q24B Q25 Q27A Q27BPAK Q27C Q27D Q27E Q27F Q27G Q30 Q31 Q33 Q34A Q34B Q34D Q34E Q34F
pewglobalattitudes_2010,17,Poland,750,750,471,254,72,7,2,0,0,Q1 Q2A Q3A Q4A Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7J Q7K Q7L Q7M Q9 Q12 Q13 Q23A Q23B Q23C Q24 Q25 Q25B Q33 Q34A Q34B Q34D Q34H Q37 Q38 Q39 Q40 Q41 Q42 Q43 Q45 Q46 Q47 Q48 Q49 Q50POL Q54 Q55 Q62 Q63 Q64 Q65 Q67A Q68A Q69B Q69C Q77 Q79A
pewglobalattitudes_2010,18,Russia,1001,1001,471,254,73,38,20,8,0,Q1 Q2A Q3A Q4A Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7J Q7K Q7L Q7M Q9 Q9RUS Q12 Q13 Q23A Q23B Q23C Q24 Q25 Q30 Q31 Q33 Q34A Q34B Q34C Q34D Q34H Q37 Q38 Q39 Q40 Q41 Q42 Q45 Q46 Q47 Q48 Q49 Q50RUS Q54 Q55 Q62 Q63 Q64 Q65 Q67A Q68A Q69B Q69C
pewglobalattitudes_2010,19,South Korea,706,706,471,254,72,0,0,0,0,Q1 Q2A Q3A Q4A Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7Q Q7R Q9 Q12 Q13 Q23A Q23B Q23C Q24 Q25 Q33 Q34A Q34B Q34D Q34H Q37 Q38 Q39 Q40 Q41 Q42 Q43 Q45 Q46 Q47 Q48 Q49 Q50SKOR Q54 Q55 Q56 Q62 Q63 Q64 Q65 Q67A Q67B Q68A Q68B Q69B Q69C Q77 Q79
pewglobalattitudes_2010,20,Spain,755,755,471,254,75,0,0,0,0,Q1 Q2B Q3B Q4B Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7J Q7K Q7L Q7M Q9 Q12 Q13 Q23A Q23B Q23C Q24 Q25 Q25B Q33 Q34A Q34B Q34D Q34H Q37 Q38 Q39 Q40 Q41 Q42 Q43 Q45 Q46 Q47 Q48 Q49 Q50SPA Q51 Q54 Q55 Q59 Q61 Q62 Q63 Q64 Q65 Q69B Q69C Q77 Q79
pewglobalattitudes_2010,21,Turkey,1003,1003,471,254,98,9,2,2,0,Q1 Q2A Q3A Q4A Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7N Q7O Q7P Q7R Q9 Q12 Q13 Q17 Q18 Q23A Q23B Q23C Q24 Q25 Q27A Q27BTUR Q27C Q27D Q27E Q27G Q30 Q31 Q33 Q34A Q34B Q34D Q34E Q34F Q34H Q34I Q34J Q34K Q34L Q37 Q38 Q39 Q40 Q41 Q42 Q45 Q46 Q4
pewglobalattitudes_2010,22,us,1002,1002,471,254,71,0,0,0,0,Q1 Q2B Q3B Q4B Q5 Q6 Q7A Q7B Q7C Q7D Q7E Q7F Q7G Q7H Q7I Q7M Q7T Q9 Q12 Q13 Q23A Q23B Q23C Q24 Q25 Q33 Q34A Q34B Q34D Q34H Q37US Q38 Q39 Q40 Q41 Q42 Q43 Q45 Q46 Q47 Q48 Q49 relig Q54 Q55 Q59 Q61 Q62 Q63 Q64 Q65 Q69B Q69C Q77 Q79A Q79B Q79C Q79D
pewglobalattitudes_2011,1,Brazil,802,802,617,359,57,3,0,0,0,Q1 Q2 Q3A Q3B Q3C Q3D Q3E Q3F Q3G Q3H Q3I Q3J Q4 Q5 Q13 Q13B Q15A Q15B Q15C Q17 Q18 Q19 Q26 Q28 Q29 Q30 Q31 Q34BRA Q48A Q48B Q48D Q48G Q48H Q51 Q52 Q60 Q61 Q62 Q63 Q64 Q65 Q71 Q78 Q79A Q79B Q79C Q79D Q79E Q86 Q87 Q91 Q93 Q111 Q112 Q115 Q118 Q11
pewglobalattitudes_2011,2,Britain,1000,1000,617,359,68,0,0,0,0,Q1 Q2 Q3A Q3B Q3C Q3D Q3E Q3F Q3G Q3H Q3I Q3J Q3K Q3L Q3S Q4 Q5 Q11 Q13 Q13B Q15A Q15B Q15C Q17 Q18 Q19 Q26 Q28 Q29 Q30 Q31 Q34BRI Q36 Q40 Q43 Q44 Q48A Q48B Q48D Q48H Q48M Q51 Q52 Q60 Q61 Q62 Q63 Q64 Q65 Q66 Q67 Q68 Q71 Q78 Q79A Q79B Q79C Q79D
pewglobalattitudes_2011,3,China,3308,3308,617,359,58,330,100,9,0,Q1 Q2 Q3A Q3B Q3C Q3D Q3E Q3F Q3G Q3H Q3I Q3J Q3Q Q3R Q4 Q5 Q13 Q13B Q15A Q15B Q15C Q18 Q19 Q26 Q28 Q29 Q30 Q34CHI Q48A Q48B Q48D Q48H Q48N Q48O Q51 Q52 Q60 Q61 Q62 Q65 Q66 Q67 Q68 Q70A Q70B Q70C Q70D Q71 Q78 Q79A Q79B Q79C Q79D Q79E Q86 Q87 Q1
pewglobalattitudes_2011,4,Egypt,1000,1000,617,359,107,322,252,153,26,Q1 Q2 EGY1 EGY2 EGY3 Q3A Q3B Q3C Q3D Q3E Q3F Q3G Q3H Q3I Q3J Q3M Q3N Q3P Q3R Q3S Q3T Q3U Q3X Q4 Q5 Q8 Q13 Q13B Q15A Q15B Q15C Q17 Q18 Q30 Q31 EGY4A EGY4B EGY4C EGY4D EGY4E EGY5 Q34EGY Q36 Q38 Q39 Q40 Q44 Q47X Q48A Q48E Q48F Q48H Q48I Q48J Q48K
pewglobalattitudes_2011,5,France,1004,1004,617,359,68,0,0,0,0,Q1 Q2 Q3A Q3B Q3C Q3D Q3E Q3F Q3G Q3H Q3I Q3J Q3K Q3L Q3S Q4 Q5 Q11 Q13 Q13B Q15A Q15B Q15C Q17 Q18 Q19 Q26 Q28 Q29 Q30 Q31 Q34FRA Q36 Q40 Q43 Q44 Q48A Q48B Q48D Q48H Q48M Q51 Q52 Q60 Q61 Q62 Q63 Q64 Q65 Q66 Q67 Q68 Q71 Q78 Q79A Q79B Q79C Q79D
pewglobalattitudes_2011,6,Germany,1001,1001,617,359,69,0,0,0,0,Q1 Q2 Q3A Q3B Q3C Q3D Q3E Q3F Q3G Q3H Q3I Q3J Q3K Q3L Q3S Q4 Q5 Q11 Q13 Q13B Q15A Q15B Q15C Q17 Q18 Q19 Q26 Q28 Q29 Q30 Q31 Q34GER Q36 Q40 Q43 Q44 Q48A Q48B Q48D Q48H Q48M Q51 Q52 Q60 Q61 Q62 Q63 Q64 Q65 Q66 Q67 Q68 Q71 Q78 Q79A Q79B Q79C Q79D
pewglobalattitudes_2011,7,India,4029,4029,617,359,111,689,369,186,18,Q1 Q2 Q3A Q3B Q3C Q3D Q3E Q3F Q3G Q3H Q3I Q3J Q3Q Q3R Q4 Q5 Q13 Q13B Q15A Q15B Q15C Q17 Q18 Q19 Q20 Q26 Q28 Q29 Q30 Q31 Q34INDIA Q43A Q43B Q43C Q44A Q44B Q47AA Q47AB Q47AC Q47AD Q47AE Q47AF Q47AG Q47AH Q47AI Q47AJ Q47BA Q47BB Q47BC Q47BD Q47BE
pewglobalattitudes_2011,8,Indonesia,1000,1000,617,359,88,37,9,0,0,Q1 Q2 Q3A Q3B Q3C Q3D Q3E Q3F Q3G Q3H Q3I Q3J Q3M Q3N Q3P Q3Q Q3R Q3S Q4 Q5 Q8 Q9A Q9B Q9C Q9D Q9E Q9F Q13 Q13B Q15A Q15B Q15C Q17 Q18 Q19 Q26 Q28 Q29 Q30 Q31 Q34INDO Q36 Q38 Q39 Q40 Q44 Q47X Q48A Q48B Q48D Q48E Q48F Q48H Q48I Q48J Q48K Q48L Q4
pewglobalattitudes_2011,9,Israel,907,907,617,359,77,8,6,2,0,Q1 Q2 Q3A Q3B Q3C Q3D Q3E Q3F Q3G Q3H Q3I Q3J Q3M Q3N Q3R Q3S Q4 Q5 Q13 Q13B Q15A Q15B Q15C Q17 Q18 Q19 Q26 Q28 Q29 Q30 Q31 Q34ISR Q38 Q39 Q40 Q43 Q44 Q48A Q48B Q48D Q48E Q48F Q48H Q48I Q48J Q48K Q48L Q48M Q51 Q52 Q60 Q61 Q62 Q63 Q64 Q66 Q67 Q6
pewglobalattitudes_2011,10,Japan,700,700,617,359,72,0,0,0,0,Q1 JAP1 JAP2 JAP3 Q2 JAP4 JAP7 JAP8A JAP8B JAP8C JAP8D JAP8E Q3A Q3B Q3C Q3D Q3E Q3F Q3G Q3H Q3I Q3J Q3Q Q3R Q4 Q5 Q6 Q15A Q15B Q15C Q17 Q18 Q26 Q28 Q29 Q30 Q31 Q34JAP Q48A Q48H Q48N Q48O Q51 Q52 Q61 Q62 Q63 Q64 Q65 Q66 Q67 Q68 Q71 Q78 Q79A Q79
pewglobalattitudes_2011,11,Jordan,1000,1000,617,359,96,264,182,124,28,Q1 Q2 Q3A Q3B Q3C Q3D Q3E Q3F Q3G Q3H Q3I Q3J Q3M Q3N Q3P Q3R Q3S Q4 Q5 Q8 Q9A Q9B Q9C Q9D Q9E Q9F Q13 Q13B Q15A Q15B Q15C Q17 Q18 Q19 Q26 Q28 Q29 Q30 Q31 Q34JOR Q36 Q38 Q39 Q40 Q44 Q47X Q48A Q48B Q48D Q48E Q48F Q48H Q48I Q48J Q48K Q48L Q48M Q5
pewglobalattitudes_2011,12,Kenya,1002,1002,617,359,58,25,6,0,0,Q1 Q2 Q3A Q3B Q3C Q3D Q3E Q3F Q3G Q3H Q3I Q3J Q4 Q5 Q13 Q13B Q15A Q15B Q15C Q17 Q18 Q19 Q26 Q28 Q29 Q30 Q31 Q34KEN Q48A Q48B Q48D Q48H Q51 Q52 Q60 Q61 Q62 Q63 Q64 Q66 Q67 Q68 Q71 Q78 Q79A Q79B Q79C Q79D Q79E Q86 Q87 Q91 Q93 Q111 Q112 Q115 Q118
pewglobalattitudes_2011,13,Lebanon,1000,1000,617,359,85,143,41,0,0,Q1 Q2 Q3A Q3B Q3C Q3D Q3E Q3F Q3G Q3H Q3I Q3J Q3M Q3N Q3P Q3R Q3S Q4 Q5 Q8 Q9A Q9B Q9C Q9D Q9E Q9F Q13 Q13B Q15A Q15B Q15C Q17 Q18 Q19 Q26 Q28 Q29 Q30 Q31 Q34LEB Q36 Q38 Q39 Q40 Q44 Q47X Q48A Q48B Q48D Q48E Q48F Q48H Q48I Q48J Q48K Q48L Q48M Q5
pewglobalattitudes_2011,14,Lithuania,750,750,617,359,92,4,0,0,0,Q1 Q2 Q3A Q3B Q3C Q3D Q3E Q3F Q3G Q3H Q3I Q3J Q3K Q3L Q3S Q4 Q5 Q11 Q13 Q13B Q15A Q15B Q15C Q16A Q16B Q17 Q18 Q19 Q21 Q22 Q23 Q24A Q24B Q24C Q25A Q25B Q25C Q25D Q25E Q25F Q25G Q25H Q25I Q25JLIT Q25K Q26 Q28 Q29 Q30 Q31 Q34LIT Q48A Q48B Q48D Q48
pewglobalattitudes_2011,15,Mexico,800,800,617,359,89,14,5,5,0,Q1 Q2 Q3A Q3B Q3C Q3D Q3E Q3F Q3G Q3H Q3I Q3J Q4 Q5 Q12A Q12B Q12D Q12E Q12F Q12G Q12K Q12L Q13 Q13B Q14 Q15A Q15B Q15C Q17 Q18 Q19 Q26 Q28 Q29 Q30 Q31 Q33A Q33BMEX Q33C Q33D Q33F Q33G Q34MEX Q48A Q48B Q48D Q48G Q48H Q50A Q50B Q50C Q50D Q50E Q5
pewglobalattitudes_2011,16,Pakistan,1970,1970,617,359,143,196,101,38,2,Q1 Q2 Q3A Q3B Q3C Q3D Q3E Q3F Q3G Q3H Q3I Q3J Q3M Q3N Q3Q Q3R Q3S Q4 Q5 Q8 Q9A Q9B Q9C Q9D Q9E Q9F Q12A Q12B Q12C Q12D Q12E Q12F Q12G Q12H Q12I Q12J Q13 Q13B Q15A Q15B Q15C Q17 Q18 Q19 Q20 Q26 Q28 Q29 Q30 Q31 Q33A Q33BPAK Q33C Q33D Q33E Q33F Q3
pewglobalattitudes_2011,17,Pakistan refield,1251,1251,617,359,149,89,33,6,2,Q1 Q2 Q3A Q3B Q3C Q3D Q3E Q3F Q3G Q3H Q3I Q3J Q3M Q3N Q3Q Q3R Q3S Q4 Q5 Q8 Q9A Q9B Q9C Q9D Q9E Q9F Q12A Q12B Q12C Q12D Q12E Q12F Q12G Q12H Q12I Q12J Q13 Q13B Q15A Q15B Q15C Q17 Q18 Q19 Q20 Q26 Q28 Q29 Q30 Q31 Q33A Q33BPAK Q33C Q33D Q33E Q33F Q3
pewglobalattitudes_2011,18,Palestinian Territories,825,825,617,359,85,116,77,44,6,Q1 Q2 Q3A Q3B Q3C Q3D Q3E Q3F Q3G Q3I Q3J Q3M Q3N Q3O Q3P Q3R Q3S Q4 Q5 Q8 Q9A Q9B Q9C Q9D Q9E Q9F Q13 Q13B Q15A Q15B Q15C Q17 Q18 Q19 Q26 Q28 Q29 Q31 Q34PAL Q36 Q38 Q39 Q40 Q41 Q42 Q44 Q47X Q48A Q48B Q48D Q48E Q48F Q48H Q48I Q48K Q48L Q48M Q57
pewglobalattitudes_2011,19,Poland,750,750,617,359,63,11,8,8,8,Q1 Q2 Q3A Q3B Q3C Q3D Q3E Q3F Q3G Q3H Q3I Q3J Q3K Q3L Q3S Q4 Q5 Q11 Q13 Q13B Q15A Q15B Q15C Q17 Q18 Q19 Q26 Q28 Q29 Q30 Q31 Q34POL Q48A Q48B Q48D Q48H Q48M Q51 Q52 Q60 Q61 Q62 Q63 Q64 Q66 Q67 Q68 Q71 Q78 Q79A Q79B Q79C Q79D Q79E Q86 Q87 Q91 Q93
pewglobalattitudes_2011,20,Russia,1000,1000,617,359,93,88,71,33,2,Q1 Q2 Q3A Q3B Q3C Q3D Q3E Q3F Q3G Q3H Q3I Q3J Q3K Q3L Q3S Q4 Q5 Q13 Q13B Q15A Q15B Q15C Q15D Q15E Q16A Q16B Q17 Q18 Q19 Q22 Q23 Q24A Q24B Q24C Q25A Q25B Q25C Q25D Q25E Q25F Q25G Q25H Q25I Q25J Q25K Q26 Q28 Q29 Q30 Q31 Q34RUS Q36 Q40 Q43 Q44 Q48
pewglobalattitudes_2011,21,Spain,1000,1000,617,359,72,0,0,0,0,Q1 Q2 Q3A Q3B Q3C Q3D Q3E Q3F Q3G Q3H Q3I Q3J Q3K Q3L Q3S Q4 Q5 Q11 Q13 Q13B Q15A Q15B Q15C Q17 Q18 Q19 Q26 Q28 Q29 Q30 Q31 Q34SPA Q36 Q40 Q43 Q44 Q48A Q48B Q48D Q48H Q48M Q51 Q52 Q60 Q61 Q62 Q63 Q64 Q65 Q66 Q67 Q68 Q70A Q70B Q70C Q70D Q71 Q78
pewglobalattitudes_2011,22,Turkey,1000,1000,617,359,94,59,13,4,0,Q1 Q2 Q3A Q3B Q3C Q3D Q3E Q3F Q3G Q3H Q3I Q3J Q3L Q3M Q3N Q3P Q3R Q3S Q4 Q5 Q8 Q9A Q9B Q9C Q9D Q9E Q9F Q11 Q13 Q13B Q15A Q15B Q15C Q17 Q18 Q19 Q26 Q28 Q29 Q30 Q31 Q34TUR Q36 Q38 Q39 Q40 Q44 Q47X Q48A Q48B Q48D Q48E Q48F Q48H Q48I Q48J Q48K Q48L
pewglobalattitudes_2011,23,Ukraine,1000,1000,617,359,88,9,2,0,0,Q1 Q2 Q3A Q3B Q3C Q3D Q3E Q3F Q3G Q3H Q3I Q3J Q3K Q3L Q3S Q4 Q5 Q6 Q13 Q13B Q15A Q15B Q15C Q15D Q16A Q16B Q17 Q18 Q19 Q22 Q23 Q24A Q24B Q24C Q25A Q25B Q25C Q25D Q25E Q25F Q25G Q25H Q25I Q25J Q25K Q26 Q28 Q29 Q30 Q31 Q34UKR Q48A Q48B Q48D Q48H Q
pewglobalattitudes_2011,24,us,1001,1001,617,359,63,0,0,0,0,Q1 Q2 Q3A Q3B Q3C Q3D Q3E Q3F Q3G Q3H Q3I Q3J Q3L Q4 Q5 Q13 Q13B Q15A Q15B Q15C Q17 Q18 Q19 Q26 Q28 Q29 Q31 relig Q36 Q40 Q43 Q44 Q48A Q48B Q48D Q48H Q51US Q52 Q60 Q61 Q62 Q63 Q64 Q65 Q66 Q67 Q68 Q71 Q78 Q79A Q79B Q79C Q79D Q79E Q86 Q87 Q91 Q93
